datetime,open,high,low,close,volume
2024-08-19 09:31:00,225.32001,225.61000,225.17400,225.42999,227436
2024-08-19 09:30:00,225.69501,225.69501,225.14000,225.30000,1116182
2024-08-16 15:59:00,225.86000,226.10001,225.79050,226.10001,411741
2024-08-16 15:58:00,226.00999,226.02000,225.81000,225.85001,226269
2024-08-16 15:57:00,226.07001,226.08690,225.98000,226.00999,156152
2024-08-16 15:56:00,226.11000,226.14000,225.89999,226.06000,156953
2024-08-16 15:55:00,225.83000,226.14000,225.81000,226.11000,203415
2024-08-16 15:54:00,225.91000,225.92000,225.78999,225.81000,146407
2024-08-16 15:53:00,225.69501,225.92999,225.66000,225.91010,107956
2024-08-16 15:52:00,225.74001,225.85001,225.67999,225.69000,90719
2024-08-16 15:51:00,225.67500,225.75990,225.53999,225.74001,144829
2024-08-16 15:50:00,225.58000,225.69780,225.55000,225.67999,155119
2024-08-16 15:49:00,225.73500,225.77000,225.59000,225.59990,72790
2024-08-16 15:48:00,225.81990,225.87000,225.62000,225.74820,110153
2024-08-16 15:47:00,225.66800,225.83000,225.58141,225.83000,139720
2024-08-16 15:46:00,225.77000,225.78999,225.66000,225.66000,100117
2024-08-16 15:45:00,225.83000,225.85500,225.69000,225.80000,91940
2024-08-16 15:44:00,225.93201,225.97000,225.82001,225.82001,73805
2024-08-16 15:43:00,226.00990,226.02000,225.91679,225.94000,70348
2024-08-16 15:42:00,226.01500,226.11501,226.00000,226.02000,70133
2024-08-16 15:41:00,226.12000,226.14000,226.02000,226.03000,100800
2024-08-16 15:40:00,226.03999,226.14000,226.03000,226.13000,78738
2024-08-16 15:39:00,225.94009,226.04601,225.92000,226.04420,107198
2024-08-16 15:38:00,226.03999,226.03999,225.93010,225.94501,43850
2024-08-16 15:37:00,226.05000,226.05000,226.00011,226.03500,50089
2024-08-16 15:36:00,226.07001,226.09000,226.01500,226.05000,48373
2024-08-16 15:35:00,226.07500,226.09000,226.03999,226.07500,62897
2024-08-16 15:34:00,226.04671,226.08990,226.03999,226.07001,42172
2024-08-16 15:33:00,226.00000,226.06000,225.95000,226.03720,43654
2024-08-16 15:32:00,225.96500,226.08000,225.95000,226.02000,45850
2024-08-16 15:31:00,225.92999,225.99500,225.92500,225.98000,49699
2024-08-16 15:30:00,225.96049,226.00000,225.92000,225.92940,50468
2024-08-16 15:29:00,226.03979,226.05000,225.95120,225.96001,46960
2024-08-16 15:28:00,225.94501,226.04201,225.94000,226.04201,42594
2024-08-16 15:27:00,226.05380,226.06000,225.80000,225.94020,116775
2024-08-16 15:26:00,226.10500,226.14900,226.06000,226.06000,52902
2024-08-16 15:25:00,226.11990,226.14000,226.09000,226.10001,60472
2024-08-16 15:24:00,226.16000,226.17000,226.13000,226.14000,30932
2024-08-16 15:23:00,226.14999,226.17999,226.12000,226.14999,38594
2024-08-16 15:22:00,226.11501,226.17000,226.11000,226.16499,39909
2024-08-16 15:21:00,226.14000,226.16499,226.04021,226.11990,40245
2024-08-16 15:20:00,226.20000,226.21001,226.07001,226.15500,48964
2024-08-16 15:19:00,226.15500,226.21001,226.14999,226.21001,48924
2024-08-16 15:18:00,226.15500,226.19820,226.13029,226.16000,40569
2024-08-16 15:17:00,226.10500,226.17999,226.10001,226.15500,28318
2024-08-16 15:16:00,226.17999,226.17999,226.11000,226.12140,26704
2024-08-16 15:15:00,226.11000,226.17880,226.08000,226.17500,37447
2024-08-16 15:14:00,226.16000,226.19000,226.10001,226.11000,33946
2024-08-16 15:13:00,226.10001,226.17000,226.09000,226.16380,44402
2024-08-16 15:12:00,226.12160,226.17999,226.09000,226.09000,71520
2024-08-16 15:11:00,226.07001,226.13000,226.06500,226.12990,42919
2024-08-16 15:10:00,226.07001,226.09000,225.98000,226.07500,54177
2024-08-16 15:09:00,226.04720,226.08000,226.03000,226.07001,38466
2024-08-16 15:08:00,226.03000,226.08000,226.03000,226.07001,22118
2024-08-16 15:07:00,226.12000,226.12000,226.00999,226.03000,34433
2024-08-16 15:06:00,226.10500,226.14000,226.06090,226.12500,31797
2024-08-16 15:05:00,226.11000,226.14000,226.06000,226.10001,35898
2024-08-16 15:04:00,226.07500,226.11000,225.97000,226.11000,36624
2024-08-16 15:03:00,226.12000,226.13499,226.08000,226.08000,25772
2024-08-16 15:02:00,226.11000,226.12000,226.08501,226.10201,19802
2024-08-16 15:01:00,226.09000,226.11000,226.04500,226.11000,24413
2024-08-16 15:00:00,226.12399,226.12399,226.02000,226.08000,59091
2024-08-16 14:59:00,226.11000,226.16499,226.07500,226.13000,33478
2024-08-16 14:58:00,226.13000,226.14999,226.09000,226.11000,30846
2024-08-16 14:57:00,226.14500,226.14500,226.10001,226.13989,32445
2024-08-16 14:56:00,226.13000,226.16000,226.11000,226.14999,32801
2024-08-16 14:55:00,226.08501,226.13499,226.07561,226.13499,33405
2024-08-16 14:54:00,226.00011,226.13499,226.00011,226.08400,42891
2024-08-16 14:53:00,226.02000,226.03000,225.99500,226.00000,24453
2024-08-16 14:52:00,225.96230,226.03999,225.96230,226.03000,22465
2024-08-16 14:51:00,225.96800,226.02010,225.96001,225.97000,36172
2024-08-16 14:50:00,226.02000,226.02000,225.94000,225.96001,24236
2024-08-16 14:49:00,225.91000,226.02000,225.91000,226.02000,30262
2024-08-16 14:48:00,225.88000,225.89999,225.76360,225.88000,45953
2024-08-16 14:47:00,225.89030,225.91499,225.88000,225.88451,36984
2024-08-16 14:46:00,225.89500,225.91991,225.85001,225.89000,32066
2024-08-16 14:45:00,225.86501,225.91000,225.85001,225.89500,36134
2024-08-16 14:44:00,225.98000,225.98000,225.85001,225.85001,32834
2024-08-16 14:43:00,226.00200,226.00200,225.89999,225.94000,43460
2024-08-16 14:42:00,226.14000,226.14799,225.98250,226.00999,42268
2024-08-16 14:41:00,226.17000,226.17999,226.13499,226.13499,29152
2024-08-16 14:40:00,226.15849,226.17999,226.10001,226.17000,29699
2024-08-16 14:39:00,226.11000,226.16620,226.08000,226.15990,48074
2024-08-16 14:38:00,226.12500,226.16010,226.06000,226.10010,35238
2024-08-16 14:37:00,226.14500,226.14999,226.09500,226.12010,46259
2024-08-16 14:36:00,226.00999,226.14011,226.00999,226.14011,56244
2024-08-16 14:35:00,225.96001,226.02000,225.96001,226.00999,39915
2024-08-16 14:34:00,225.92999,225.96001,225.92999,225.95000,25176
2024-08-16 14:33:00,225.92500,225.94000,225.88000,225.92000,27938
2024-08-16 14:32:00,225.91000,225.91000,225.88000,225.91000,42276
2024-08-16 14:31:00,225.92000,225.92999,225.82001,225.89999,42185
2024-08-16 14:30:00,225.98500,226.03999,225.88000,225.91000,53040
2024-08-16 14:29:00,225.99001,225.99001,225.96001,225.99001,26053
2024-08-16 14:28:00,225.96001,225.98990,225.95190,225.98129,22047
2024-08-16 14:27:00,225.96150,225.99001,225.94000,225.97501,34880
2024-08-16 14:26:00,225.96010,225.98640,225.93390,225.96001,726423
2024-08-16 14:25:00,225.89999,225.97000,225.89281,225.96001,28364
2024-08-16 14:24:00,225.94000,225.96500,225.89999,225.90010,23491
2024-08-16 14:23:00,225.90140,225.96500,225.86000,225.92999,31601
2024-08-16 14:22:00,225.91499,225.92999,225.86031,225.91000,24161
2024-08-16 14:21:00,225.89050,225.92999,225.88000,225.89999,36991
2024-08-16 14:20:00,225.99001,225.99010,225.89011,225.89011,39950
2024-08-16 14:19:00,225.92200,226.00000,225.91000,225.98500,25053
2024-08-16 14:18:00,225.91000,225.95000,225.88000,225.92999,35477
2024-08-16 14:17:00,225.89500,225.92999,225.87500,225.91000,39609
2024-08-16 14:16:00,225.92000,225.92000,225.84010,225.87500,25684
2024-08-16 14:15:00,225.75690,225.93880,225.75690,225.92320,47850
2024-08-16 14:14:00,225.73000,225.76500,225.70020,225.75999,18672
2024-08-16 14:13:00,225.76500,225.76880,225.66000,225.72000,41558
2024-08-16 14:12:00,225.71021,225.77000,225.70000,225.76500,23856
2024-08-16 14:11:00,225.73000,225.75999,225.63000,225.72000,39506
2024-08-16 14:10:00,225.74001,225.75999,225.63000,225.72000,63083
2024-08-16 14:09:00,225.75500,225.78999,225.71500,225.75000,37774
2024-08-16 14:08:00,225.70120,225.78000,225.64999,225.78000,30992
2024-08-16 14:07:00,225.69000,225.72189,225.63000,225.70000,51026
2024-08-16 14:06:00,225.67010,225.72990,225.67000,225.71001,45035
2024-08-16 14:05:00,225.80400,225.81500,225.66051,225.67250,51083
2024-08-16 14:04:00,225.79379,225.85001,225.77499,225.79010,40100
2024-08-16 14:03:00,225.85620,225.86501,225.76010,225.78340,60548
2024-08-16 14:02:00,225.94400,225.99001,225.88000,225.88000,146075
2024-08-16 14:01:00,225.88000,225.99049,225.87010,225.94000,33037
2024-08-16 14:00:00,226.14000,226.15030,225.89000,225.89200,57398
2024-08-16 13:59:00,226.24001,226.24001,226.13000,226.14000,36222
2024-08-16 13:58:00,226.20000,226.25999,226.19000,226.22990,22362
2024-08-16 13:57:00,226.23190,226.23190,226.15131,226.20000,33170
2024-08-16 13:56:00,226.20000,226.25999,226.19220,226.23000,31695
2024-08-16 13:55:00,226.10001,226.19000,226.07001,226.19000,34393
2024-08-16 13:54:00,226.07001,226.12000,226.03000,226.08000,32767
2024-08-16 13:53:00,226.09869,226.09990,225.96001,226.07001,89219
2024-08-16 13:52:00,226.21400,226.22000,226.08099,226.08501,48238
2024-08-16 13:51:00,226.24001,226.29990,226.19000,226.21001,51496
2024-08-16 13:50:00,226.41499,226.42000,226.09010,226.22000,86350
2024-08-16 13:49:00,226.42130,226.44000,226.36000,226.39999,73176
2024-08-16 13:48:00,226.49001,226.50400,226.40500,226.42000,62454
2024-08-16 13:47:00,226.48500,226.51990,226.46001,226.46001,33740
2024-08-16 13:46:00,226.52100,226.56400,226.47000,226.48399,28765
2024-08-16 13:45:00,226.52000,226.57001,226.52000,226.53000,35528
2024-08-16 13:44:00,226.47470,226.52499,226.45000,226.52400,22148
2024-08-16 13:43:00,226.46001,226.49001,226.41499,226.47501,28534
2024-08-16 13:42:00,226.42010,226.47000,226.41000,226.45689,19889
2024-08-16 13:41:00,226.50999,226.52000,226.42000,226.42000,30407
2024-08-16 13:40:00,226.50000,226.50999,226.47000,226.50500,21201
2024-08-16 13:39:00,226.46001,226.51500,226.44000,226.50000,23825
2024-08-16 13:38:00,226.49561,226.50000,226.42200,226.45000,22289
2024-08-16 13:37:00,226.51500,226.53999,226.47000,226.49001,20004
2024-08-16 13:36:00,226.47000,226.52000,226.47000,226.51500,25148
2024-08-16 13:35:00,226.50000,226.52879,226.39999,226.46001,41112
2024-08-16 13:34:00,226.61501,226.62000,226.48100,226.50000,29411
2024-08-16 13:33:00,226.64999,226.64999,226.58000,226.60001,33016
2024-08-16 13:32:00,226.63000,226.67000,226.60500,226.64000,33010
2024-08-16 13:31:00,226.59000,226.64000,226.59000,226.64000,46761
2024-08-16 13:30:00,226.55000,226.62000,226.55000,226.62000,20255
2024-08-16 13:29:00,226.52000,226.58000,226.51050,226.55000,26585
2024-08-16 13:28:00,226.47501,226.50999,226.47501,226.50999,28801
2024-08-16 13:27:00,226.46730,226.49001,226.39000,226.47501,28999
2024-08-16 13:26:00,226.46310,226.48990,226.37010,226.47501,41932
2024-08-16 13:25:00,226.51590,226.52499,226.44000,226.46519,29132
2024-08-16 13:24:00,226.46500,226.55000,226.46500,226.50999,35725
2024-08-16 13:23:00,226.47000,226.50000,226.42000,226.50000,63544
2024-08-16 13:22:00,226.44000,226.46880,226.36011,226.46500,72788
2024-08-16 13:21:00,226.64000,226.64999,226.42000,226.44780,48387
2024-08-16 13:20:00,226.65500,226.65500,226.60480,226.64000,25405
2024-08-16 13:19:00,226.64500,226.64999,226.60001,226.64999,578765
2024-08-16 13:18:00,226.58771,226.64850,226.57021,226.64000,135703
2024-08-16 13:17:00,226.54710,226.60001,226.53000,226.60001,28130
2024-08-16 13:16:00,226.50000,226.55991,226.49010,226.55440,38077
2024-08-16 13:15:00,226.60010,226.64000,226.45000,226.49040,47210
2024-08-16 13:14:00,226.63000,226.66000,226.55000,226.61000,69270
2024-08-16 13:13:00,226.58730,226.64500,226.57010,226.63499,37829
2024-08-16 13:12:00,226.56000,226.64999,226.55569,226.56090,48204
2024-08-16 13:11:00,226.50999,226.60001,226.50999,226.56000,28216
2024-08-16 13:10:00,226.55000,226.57001,226.46001,226.50999,33530
2024-08-16 13:09:00,226.55000,226.55991,226.47000,226.53999,29702
2024-08-16 13:08:00,226.55991,226.57001,226.47000,226.55000,33354
2024-08-16 13:07:00,226.53999,226.56000,226.46001,226.55000,57145
2024-08-16 13:06:00,226.52000,226.55000,226.38000,226.53540,28382
2024-08-16 13:05:00,226.40500,226.51250,226.36000,226.51241,81200
2024-08-16 13:04:00,226.48000,226.48000,226.37100,226.40500,33830
2024-08-16 13:03:00,226.36990,226.47760,226.36000,226.47000,50367
2024-08-16 13:02:00,226.44000,226.49001,226.36501,226.36501,90973
2024-08-16 13:01:00,226.57570,226.58000,226.42000,226.44000,82395
2024-08-16 13:00:00,226.61000,226.66000,226.56000,226.57010,28088
2024-08-16 12:59:00,226.64999,226.66000,226.58000,226.60730,33864
2024-08-16 12:58:00,226.55000,226.69000,226.55000,226.63800,72540
2024-08-16 12:57:00,226.49001,226.53999,226.48250,226.53999,59761
2024-08-16 12:56:00,226.48801,226.53000,226.47000,226.49001,49787
2024-08-16 12:55:00,226.55000,226.59000,226.46001,226.48000,105538
2024-08-16 12:54:00,226.57001,226.61011,226.53999,226.55949,48006
2024-08-16 12:53:00,226.66499,226.66991,226.53999,226.56520,69224
2024-08-16 12:52:00,226.79500,226.79800,226.64999,226.68719,59199
2024-08-16 12:51:00,226.75000,226.80000,226.75000,226.80000,51133
2024-08-16 12:50:00,226.78000,226.82710,226.74500,226.74500,113560
2024-08-16 12:49:00,226.71001,226.78999,226.71001,226.78889,74818
2024-08-16 12:48:00,226.64000,226.75999,226.64000,226.71001,104632
2024-08-16 12:47:00,226.63499,226.67999,226.63000,226.63000,84161
2024-08-16 12:46:00,226.60600,226.64000,226.53999,226.63499,52771
2024-08-16 12:45:00,226.64999,226.66000,226.59990,226.60001,58469
2024-08-16 12:44:00,226.64000,226.67500,226.64000,226.66000,55220
2024-08-16 12:43:00,226.62000,226.67999,226.61000,226.64500,62443
2024-08-16 12:42:00,226.62000,226.64819,226.55009,226.62000,461364
2024-08-16 12:41:00,226.56000,226.64000,226.53999,226.62680,52084
2024-08-16 12:40:00,226.62000,226.62000,226.52000,226.56000,51013
2024-08-16 12:39:00,226.57001,226.64000,226.56000,226.64000,75212
2024-08-16 12:38:00,226.69000,226.69000,226.53999,226.56500,76464
2024-08-16 12:37:00,226.64500,226.69000,226.62379,226.69000,81323
2024-08-16 12:36:00,226.50000,226.67500,226.49989,226.64999,105581
2024-08-16 12:35:00,226.47009,226.50999,226.44000,226.49969,79951
2024-08-16 12:34:00,226.44501,226.48010,226.43010,226.48000,39730
2024-08-16 12:33:00,226.45599,226.48000,226.42000,226.44000,66038
2024-08-16 12:32:00,226.42999,226.50000,226.42999,226.45000,92529
2024-08-16 12:31:00,226.46390,226.47000,226.35500,226.42999,88078
2024-08-16 12:30:00,226.35001,226.47000,226.31000,226.46001,114201
2024-08-16 12:29:00,226.21021,226.35001,226.21021,226.34000,79916
2024-08-16 12:28:00,226.24500,226.25000,226.16000,226.21001,88047
2024-08-16 12:27:00,226.11501,226.24130,226.10001,226.24130,87410
2024-08-16 12:26:00,226.12000,226.13150,226.10001,226.11870,100462
2024-08-16 12:25:00,226.31000,226.37500,226.11501,226.12500,93849
2024-08-16 12:24:00,226.36011,226.36850,226.30000,226.30000,60700
2024-08-16 12:23:00,226.38000,226.39999,226.28000,226.36040,75214
2024-08-16 12:22:00,226.30569,226.39000,226.30360,226.39000,58110
2024-08-16 12:21:00,226.28000,226.32001,226.25500,226.30850,58568
2024-08-16 12:20:00,226.35500,226.38000,226.25999,226.27850,81899
2024-08-16 12:19:00,226.39500,226.44560,226.32500,226.35500,96083
2024-08-16 12:18:00,226.29860,226.39999,226.27000,226.39500,108608
2024-08-16 12:17:00,226.26010,226.30000,226.25999,226.29500,46812
2024-08-16 12:16:00,226.24001,226.28600,226.22000,226.26550,62215
2024-08-16 12:15:00,226.24001,226.27000,226.21001,226.22050,94713
2024-08-16 12:14:00,226.19000,226.24001,226.14709,226.23500,57578
2024-08-16 12:13:00,226.12000,226.19000,226.11000,226.19000,64571
2024-08-16 12:12:00,226.17999,226.19000,226.11000,226.11501,50568
2024-08-16 12:11:00,226.14999,226.23000,226.13000,226.17000,80660
2024-08-16 12:10:00,226.08000,226.18990,226.06000,226.14011,63906
2024-08-16 12:09:00,226.17000,226.17000,226.06000,226.08000,62162
2024-08-16 12:08:00,225.92500,226.19000,225.89000,226.16499,118267
2024-08-16 12:07:00,225.93500,225.98000,225.89000,225.91750,92942
2024-08-16 12:06:00,226.06500,226.09000,225.89000,225.93010,91623
2024-08-16 12:05:00,226.00000,226.08000,225.95320,226.07001,88034
2024-08-16 12:04:00,225.96001,226.01421,225.94000,225.99969,75881
2024-08-16 12:03:00,225.86000,225.99001,225.83000,225.92500,65890
2024-08-16 12:02:00,225.83479,225.86000,225.80000,225.86000,48495
2024-08-16 12:01:00,225.96001,225.97990,225.78400,225.84000,60530
2024-08-16 12:00:00,225.91000,225.99001,225.86800,225.96001,83083
2024-08-16 11:59:00,225.96001,226.03999,225.89999,225.91499,162187
2024-08-16 11:58:00,225.87500,225.99001,225.85500,225.97000,82243
2024-08-16 11:57:00,225.93500,225.94000,225.87000,225.87000,66627
2024-08-16 11:56:00,225.96381,225.97000,225.89999,225.92999,67802
2024-08-16 11:55:00,225.87000,225.97501,225.86000,225.97000,78452
2024-08-16 11:54:00,225.76500,225.89000,225.73039,225.86060,104902
2024-08-16 11:53:00,225.59000,225.77000,225.58130,225.77000,94232
2024-08-16 11:52:00,225.47000,225.58000,225.46049,225.58000,64756
2024-08-16 11:51:00,225.47501,225.50000,225.44000,225.47000,83631
2024-08-16 11:50:00,225.54620,225.58000,225.46001,225.49001,131152
2024-08-16 11:49:00,225.72000,225.78000,225.55000,225.55000,123517
2024-08-16 11:48:00,225.69000,225.73000,225.64999,225.71500,75204
2024-08-16 11:47:00,225.66141,225.69501,225.65030,225.69000,48694
2024-08-16 11:46:00,225.70500,225.71001,225.63000,225.67000,92301
2024-08-16 11:45:00,225.63000,225.73000,225.60001,225.70650,85956
2024-08-16 11:44:00,225.53999,225.67999,225.53860,225.63000,83249
2024-08-16 11:43:00,225.50999,225.55000,225.48000,225.53000,91619
2024-08-16 11:42:00,225.47000,225.52000,225.45000,225.50999,55604
2024-08-16 11:41:00,225.50500,225.53000,225.45000,225.47099,91888
2024-08-16 11:40:00,225.46750,225.59500,225.46230,225.50999,125169
2024-08-16 11:39:00,225.45000,225.47501,225.41499,225.47000,99194
2024-08-16 11:38:00,225.33501,225.46010,225.33501,225.44901,130671
2024-08-16 11:37:00,225.33000,225.34500,225.30000,225.34000,178599
2024-08-16 11:36:00,225.31500,225.36000,225.26010,225.34000,96186
2024-08-16 11:35:00,225.13000,225.30020,225.12000,225.30000,101650
2024-08-16 11:34:00,225.05000,225.21001,225.02000,225.12399,100930
2024-08-16 11:33:00,224.98000,225.07001,224.96001,225.05000,76419
2024-08-16 11:32:00,225.02000,225.03000,224.95100,224.97009,47069
2024-08-16 11:31:00,224.99001,225.03000,224.91000,225.02100,53324
2024-08-16 11:30:00,224.91000,225.03999,224.91000,224.99001,78708
2024-08-16 11:29:00,224.98000,224.99001,224.85001,224.91000,62131
2024-08-16 11:28:00,224.99001,225.01970,224.91010,225.00000,88642
2024-08-16 11:27:00,224.88000,225.02000,224.86121,225.00000,116774
2024-08-16 11:26:00,224.80499,224.89000,224.77580,224.88499,111264
2024-08-16 11:25:00,224.80009,224.80499,224.73000,224.80000,82793
2024-08-16 11:24:00,224.61501,224.81000,224.61501,224.80991,82603
2024-08-16 11:23:00,224.47501,224.69000,224.42999,224.61110,126831
2024-08-16 11:22:00,224.47000,224.50729,224.42000,224.47501,54547
2024-08-16 11:21:00,224.42000,224.50999,224.37759,224.48000,71067
2024-08-16 11:20:00,224.49001,224.50000,224.25000,224.41010,53869
